Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Default
33,59178,165169,544,53,2,12.31,12,0.33,1
66,63283,30831,733,47,1,21.02,12,0.34,0
55,31589,182215,680,110,4,15.05,24,0.62,0
68,33237,109360,303,99,2,15.46,48,0.81,0
46,51463,132221,572,46,4,4.43,24,0.5,1
66,52595,183562,791,96,4,18.0,24,0.11,0
19,19992,193731,723,31,1,10.83,24,0.19,1
54,100687,225355,457,56,1,2.26,60,0.16,0
29,85636,51603,622,34,1,6.11,48,0.51,0
30,109626,178855,747,103,4,9.67,60,0.79,0
56,133371,80357,371,89,3,17.14,60,0.85,0
42,41928,33348,318,84,3,5.41,60,0.74,0
60,16889,179540,623,112,4,5.7,60,0.83,0
42,140283,126830,531,31,3,15.72,36,0.25,0
21,50898,120226,378,46,4,15.14,12,0.47,0
27,116381,16772,681,63,1,11.44,24,0.72,0
63,106911,165213,442,66,2,4.31,12,0.3,0
20,143671,197002,492,21,3,2.61,24,0.39,0
48,67691,69074,371,86,4,6.64,24,0.17,0
61,105984,192173,739,104,2,6.4,36,0.8,0
68,28304,164946,813,56,1,10.43,36,0.75,0
64,26491,102469,536,85,1,21.25,60,0.25,0
30,76128,174411,467,56,2,14.39,48,0.76,0
43,65322,147456,584,79,2,13.02,36,0.28,0
67,141039,236489,368,57,2,12.39,36,0.46,0
69,118137,162143,638,82,1,14.05,12,0.33,0
19,21129,21794,593,101,4,15.75,36,0.15,0
18,26682,148040,618,86,2,24.08,36,0.32,0
57,98650,214981,363,82,4,6.9,48,0.82,0
50,39473,216259,319,112,4,17.55,12,0.69,0
37,27008,99748,778,70,2,23.38,24,0.27,0
34,135066,176771,444,115,3,13.52,36,0.67,0
53,142577,73313,652,85,4,6.9,48,0.21,0
30,58751,177035,648,86,3,19.06,60,0.72,0
52,61847,159165,469,43,2,20.75,12,0.42,0
62,110896,44775,467,75,2,4.65,12,0.75,0
32,16286,198053,342,78,2,9.38,12,0.39,0
60,53321,215588,840,105,1,13.87,60,0.32,0
42,90722,208731,598,43,4,11.86,48,0.77,0
66,39338,132417,840,110,3,9.01,48,0.61,0
31,36145,241340,759,94,1,17.88,36,0.19,1
45,109470,43954,783,9,3,23.94,60,0.28,0
44,90765,20193,594,35,2,24.93,12,0.79,0
19,31570,6293,716,95,1,16.86,12,0.81,0
29,17786,47646,611,33,4,6.92,60,0.18,0
58,59555,203879,666,45,3,6.98,48,0.13,0
33,46664,17196,472,88,3,8.45,48,0.87,0
69,124072,68603,812,62,4,18.22,12,0.62,0
43,127612,43572,377,45,1,10.86,24,0.37,0
37,39465,60988,601,62,4,6.12,36,0.55,0
55,131823,51393,717,69,2,9.85,12,0.84,0
24,28687,164187,478,61,4,14.32,24,0.39,0
69,18778,125236,474,43,4,13.27,36,0.27,0
69,148435,113965,819,26,4,24.85,60,0.73,0
57,89891,105835,649,42,4,9.42,60,0.51,0
32,141483,47872,631,24,4,16.54,12,0.86,0
18,114212,16265,356,61,2,19.27,36,0.87,0
42,66745,242416,378,39,3,20.05,24,0.36,1
40,91256,226594,763,4,3,18.92,48,0.63,0
35,59027,137353,620,53,3,22.62,60,0.48,0
43,81128,72592,482,22,2,17.29,48,0.55,0
40,60557,183010,753,53,1,13.87,24,0.68,0
32,111745,161505,665,10,1,4.91,12,0.22,0
47,48518,78943,755,73,3,17.6,24,0.12,0
27,16542,119547,610,26,2,9.24,36,0.34,0
60,140536,52529,767,80,2,15.62,60,0.76,0
69,67593,207391,439,91,1,20.07,48,0.39,0
59,83116,213557,362,119,3,19.86,24,0.21,0
47,124123,12888,736,20,3,4.26,24,0.82,0
43,23539,142747,365,102,4,14.95,36,0.86,1
18,115345,241199,304,97,3,10.47,36,0.77,0
19,133384,104192,469,10,2,2.19,60,0.77,0
31,123115,49827,501,28,2,5.56,36,0.41,0
52,116605,126005,837,59,1,12.27,36,0.85,0
34,39375,64216,797,102,1,8.18,60,0.44,0
18,52576,74443,440,74,4,14.46,36,0.71,0
49,58749,63011,660,77,1,15.15,48,0.89,0
31,35904,167931,319,33,2,14.29,24,0.76,1
46,58839,225703,746,43,3,13.37,24,0.55,1
44,57153,141202,551,80,1,12.11,12,0.86,0
48,139462,88293,318,110,1,16.38,24,0.34,0
41,123832,210948,441,38,3,7.68,24,0.73,0
23,63251,33596,458,78,4,8.88,36,0.6,0
39,53587,111995,680,50,1,14.18,24,0.43,0
68,96717,171351,389,71,1,18.0,48,0.35,0
20,43311,37399,496,103,1,18.68,12,0.74,1
59,88337,129987,488,14,3,4.26,24,0.47,0
53,130431,232677,549,30,2,2.6,12,0.12,0
26,142843,184938,327,0,2,17.22,36,0.72,0
57,48842,68697,682,71,1,10.4,60,0.23,0
38,49976,21394,711,38,4,15.52,48,0.45,0
27,81274,56077,558,60,2,2.89,48,0.61,0
31,133138,55503,350,78,3,18.19,36,0.31,0
51,54057,55240,584,26,4,24.59,36,0.5,0
25,131164,222092,826,6,1,18.2,36,0.88,1
23,125353,52820,565,107,1,20.33,12,0.42,0
48,81018,101008,733,83,3,13.38,48,0.74,0
68,80567,180210,580,115,2,24.33,48,0.87,0
52,94409,103136,327,54,2,14.55,48,0.4,1
25,58511,89807,536,33,3,3.85,12,0.41,0
69,15090,140497,393,6,1,6.86,24,0.17,0
46,122658,59749,424,55,2,23.6,48,0.59,0
31,145239,80925,832,44,2,6.35,12,0.51,0
46,35715,71219,630,27,3,3.91,24,0.63,1
41,89216,222675,330,104,3,18.39,12,0.49,0
39,107855,115199,793,2,1,4.39,12,0.42,0
31,117499,150403,840,89,1,8.36,48,0.42,0
44,17772,20679,568,40,2,5.56,48,0.64,0
62,15168,166145,636,85,3,4.06,48,0.64,1
50,23792,175083,685,53,4,24.44,48,0.59,0
50,57315,242302,594,8,2,3.33,48,0.86,0
18,70960,63763,488,106,1,9.36,24,0.88,1
30,69797,185963,502,6,4,22.34,36,0.72,0
49,86503,146807,357,36,2,5.79,36,0.71,0
44,129877,108855,558,58,1,16.41,12,0.88,0
48,108634,164815,754,100,1,16.55,24,0.16,0
59,136015,156537,366,105,3,19.27,48,0.5,0
49,126163,75690,748,68,2,10.7,48,0.78,0
41,148980,17030,497,34,2,16.48,12,0.44,0
22,136742,198349,583,68,2,12.32,60,0.29,0
20,127258,162293,694,100,4,12.22,24,0.55,0
33,60910,219110,461,4,3,2.37,36,0.88,1
29,35730,79132,770,90,2,8.84,12,0.33,0
42,52468,136046,622,9,1,16.34,48,0.34,0
26,19036,92907,694,32,1,11.61,48,0.43,0
48,91690,210194,377,85,2,11.14,36,0.49,1
33,31909,155964,735,60,4,4.83,12,0.55,0
69,64982,53231,522,80,4,21.67,48,0.16,0
44,84067,153202,791,19,4,18.77,12,0.33,1
44,60050,220141,573,11,3,24.03,48,0.61,0
19,134549,156837,689,11,4,13.64,48,0.32,0
35,118211,229829,435,37,3,12.74,48,0.4,0
19,123601,103041,682,112,4,7.37,60,0.61,0
45,93757,130202,478,73,1,2.77,36,0.83,0
27,87233,8459,306,53,1,21.29,36,0.18,0
53,149789,171319,351,27,4,13.13,60,0.51,0
31,58112,230162,435,18,3,22.43,24,0.43,1
41,52941,129981,572,72,4,7.65,36,0.72,0
40,24584,197138,585,79,2,16.53,36,0.83,1
18,113436,117455,642,79,4,9.94,60,0.73,0
48,97054,177503,481,118,4,6.19,24,0.44,0
59,132455,41146,829,45,4,5.88,24,0.62,0
41,60307,90763,350,58,1,21.75,12,0.17,0
48,90266,197894,776,58,2,3.77,60,0.11,0
29,75903,46399,614,51,3,10.98,48,0.28,0
48,26565,88262,704,32,2,11.66,60,0.67,0
34,65722,233193,680,72,4,23.71,60,0.22,0
45,130790,112781,565,88,1,8.28,12,0.39,0
32,83165,149601,646,66,1,6.29,60,0.78,0
58,70311,150740,606,10,3,3.82,60,0.67,0
44,32863,111773,833,52,2,20.53,60,0.33,0
48,100275,51240,392,37,3,2.27,48,0.2,0
57,84279,148614,804,114,4,17.53,60,0.53,0
44,24380,97780,367,119,3,2.06,24,0.58,0
36,148013,239427,538,95,4,20.69,60,0.47,0
22,35318,121672,561,30,3,4.32,36,0.46,1
65,145216,149017,473,21,2,5.68,48,0.16,0
39,43286,164356,461,16,4,4.2,12,0.31,0
59,85951,145695,355,94,1,7.32,60,0.68,0
23,37665,78784,577,67,2,18.79,24,0.46,0
19,133762,90234,436,30,3,18.46,24,0.8,0
19,17837,202198,722,109,1,23.46,36,0.15,0
19,133307,80537,676,118,1,3.54,60,0.29,0
28,96239,23118,731,109,3,6.0,48,0.55,0
21,52642,101468,810,64,4,12.18,36,0.47,1
49,22221,46075,778,87,2,12.68,24,0.28,0
58,22092,223035,820,59,2,12.29,12,0.27,0
57,118612,124488,712,93,1,5.5,24,0.6,0
41,31941,220454,703,119,1,7.93,24,0.69,0
52,142376,108627,531,119,2,11.27,24,0.29,0
63,80199,84810,728,103,2,17.96,36,0.76,0
29,36727,94269,791,44,4,21.82,48,0.11,0
52,112188,240059,839,63,4,19.38,48,0.28,0
46,53016,64067,705,91,2,23.46,36,0.58,0
46,72787,193302,586,42,4,17.85,12,0.27,0
55,21259,97911,845,10,1,13.67,60,0.69,1
18,96991,88310,603,113,3,14.96,48,0.56,0
24,121221,146500,826,104,1,20.53,60,0.21,0
64,82937,20141,779,33,3,24.87,12,0.34,0
23,48673,120055,458,59,4,16.27,48,0.47,0
68,27160,227189,493,118,3,6.62,48,0.4,0
60,93914,108769,496,81,4,10.64,12,0.43,0
44,22865,17062,515,66,2,13.91,60,0.68,0
31,129391,101285,608,2,2,2.72,24,0.55,0
42,51608,32893,641,85,4,19.16,36,0.4,0
36,67888,126525,442,45,4,16.04,12,0.71,1
46,87047,59765,648,39,4,9.39,12,0.81,0
62,48962,208383,362,72,2,2.47,36,0.28,0
24,126775,10013,811,7,1,3.04,60,0.67,0
35,99015,67652,753,70,4,11.54,60,0.55,1
63,104005,171984,545,118,2,2.39,36,0.86,0
42,71043,114196,704,111,2,14.21,36,0.14,0
22,119936,184880,428,93,1,20.3,48,0.89,0
19,143272,75159,753,56,1,19.33,48,0.47,0
47,69092,233985,447,30,1,5.13,24,0.9,0
66,140568,29528,453,33,4,14.42,48,0.24,0
55,24527,193067,724,104,4,6.94,12,0.55,1
68,41851,28217,471,97,4,24.23,24,0.56,0
63,131188,82514,326,50,1,15.47,48,0.66,0
51,59679,41640,468,105,3,3.42,48,0.15,0
30,96895,109836,306,46,2,23.01,24,0.22,0
23,139674,163068,489,118,3,3.25,24,0.73,0
53,69998,243123,357,112,2,10.06,12,0.17,0
61,55307,161496,796,38,3,10.45,48,0.15,0
66,53279,88895,339,29,4,13.49,24,0.85,0
69,97739,157825,351,93,4,12.67,12,0.28,0
53,63739,242083,583,80,3,5.28,36,0.42,0
29,110004,26936,781,58,4,24.67,24,0.39,0
19,91944,155297,310,54,4,7.6,48,0.15,0
18,30417,22142,814,72,2,14.1,60,0.23,0
19,39680,79228,490,119,4,14.74,48,0.45,1
34,31533,134949,576,99,4,14.68,36,0.2,0
47,73986,133224,794,50,1,16.08,60,0.48,0
21,95868,128991,844,107,3,3.81,48,0.82,0
42,36981,246222,775,70,4,24.05,36,0.15,0
19,51342,159765,465,84,2,17.81,60,0.43,0
55,114480,91154,628,63,1,16.08,48,0.66,0
67,68723,20648,765,68,3,13.62,60,0.55,0
68,35465,83804,791,45,3,12.77,48,0.2,0
45,113441,125637,556,13,2,20.52,48,0.23,0
58,80646,56050,835,28,2,6.3,24,0.54,0
44,83607,228256,410,12,2,6.7,36,0.55,0
39,22878,82377,610,17,2,20.8,36,0.48,0
57,81431,243519,785,23,4,7.22,36,0.58,0
22,76431,158731,466,96,1,7.66,12,0.78,0
23,19779,76537,599,75,2,15.5,36,0.87,1
48,139369,82356,698,51,4,14.12,48,0.1,0
29,64680,177263,568,66,2,24.33,24,0.7,1
68,105335,193297,672,78,4,14.52,36,0.61,0
21,131064,223632,779,93,2,7.74,48,0.31,0
46,117868,179829,433,40,4,16.59,60,0.85,0
22,96998,243728,736,21,2,11.82,60,0.19,1
37,111567,233175,673,93,4,4.87,12,0.24,0
20,92311,249120,815,69,3,5.91,60,0.14,0
56,141724,166606,449,27,3,2.73,60,0.62,0
49,91981,222702,479,65,1,8.7,12,0.67,0
30,145528,150797,761,74,2,14.8,12,0.57,0
37,72037,84995,302,1,3,22.88,36,0.2,0
51,83982,112168,643,52,3,17.19,60,0.69,0
68,52429,189472,395,54,3,7.65,36,0.69,0
56,76136,201415,488,31,4,21.3,48,0.21,0
48,85455,68130,731,61,1,14.07,12,0.81,0
58,104148,202991,520,66,3,4.58,24,0.9,0
40,58326,155719,328,100,2,18.66,60,0.73,0
57,82106,131874,849,3,3,9.58,60,0.65,0
57,90178,165318,692,19,2,6.52,24,0.48,0
35,147897,226346,341,84,2,13.93,24,0.11,0
28,64058,176861,837,27,2,3.17,60,0.8,0
25,62942,99124,353,101,3,20.16,60,0.21,0
57,144901,94482,332,36,1,22.01,60,0.56,0
28,47806,20153,664,42,2,6.9,12,0.55,0
27,25496,186061,740,92,4,6.47,60,0.65,0
33,41338,95475,443,81,1,19.17,48,0.28,0
61,126792,216369,343,47,1,11.12,24,0.3,0
62,98779,43120,563,73,2,21.44,24,0.62,0
56,42673,236278,489,23,3,13.47,48,0.43,0
48,48460,227749,571,111,4,10.65,24,0.86,0
54,54694,242181,697,29,2,24.65,36,0.75,0
66,19569,188639,721,1,1,4.87,60,0.67,0
50,78833,160327,761,100,4,24.45,12,0.21,0
44,39370,218841,481,36,1,16.93,36,0.86,0
40,15185,129296,432,104,4,5.66,60,0.55,0
55,120090,196482,633,111,4,22.65,36,0.81,0
36,52426,106660,407,32,1,17.76,12,0.48,0
68,85761,165216,523,100,2,20.76,48,0.78,0
64,67576,240675,836,35,2,4.97,24,0.83,0
33,60484,116501,546,97,1,22.56,24,0.39,0
53,87203,233821,383,65,4,17.17,36,0.57,0
47,46793,145824,592,114,3,11.92,36,0.84,0
41,72699,28910,737,73,2,9.42,48,0.18,0
36,33463,128638,753,25,1,5.29,12,0.48,0
23,64408,103350,500,22,3,20.39,12,0.85,1
49,37230,198667,645,108,3,16.7,12,0.44,0
30,28346,177593,618,27,2,5.29,24,0.11,0
19,110066,145581,801,90,1,9.65,12,0.8,1
31,138163,220555,527,65,3,15.48,48,0.81,0
62,104375,10460,606,106,2,24.02,12,0.15,0
55,71764,38654,333,12,3,5.6,60,0.23,0
19,63569,21597,436,9,2,7.2,36,0.27,0
25,19362,76434,731,2,2,2.46,24,0.36,0
22,128604,70851,750,32,2,16.24,12,0.51,0
31,108916,20836,446,23,2,22.63,60,0.13,0
63,105771,72536,516,45,2,6.14,48,0.75,0
50,80788,186867,428,64,4,9.99,24,0.25,0
67,113898,217456,466,95,1,5.19,24,0.23,0
46,40694,87189,849,60,3,15.73,60,0.24,0
58,139264,62785,314,32,4,22.84,24,0.5,0
23,149992,176380,627,7,1,15.72,12,0.17,0
48,81533,198621,543,114,3,23.1,36,0.67,0
18,86685,127281,405,69,2,4.95,12,0.11,0
25,128941,186286,824,79,2,22.37,48,0.21,0
65,136822,78259,437,34,1,3.35,48,0.61,0
52,44928,59235,463,113,3,3.71,12,0.6,0
47,57788,59020,462,94,1,12.76,60,0.47,0
57,76420,235034,481,58,2,9.2,48,0.12,0
21,118671,160827,845,87,1,14.35,24,0.2,0
27,66111,13467,677,78,4,15.41,24,0.18,0
61,71946,102589,569,88,3,3.3,36,0.49,0
24,15968,61437,476,50,3,16.61,12,0.29,0
61,112271,190045,768,7,3,23.72,60,0.6,0
65,61583,85345,834,40,1,22.37,48,0.51,0
22,128730,194521,762,69,3,6.43,48,0.61,0
55,15552,220992,771,48,2,24.81,12,0.87,1
20,36250,100874,404,40,3,5.34,24,0.72,0
67,117219,242331,391,117,1,3.47,36,0.58,0
47,143878,63142,329,64,1,14.15,24,0.25,0
28,49943,125237,812,114,3,15.17,24,0.67,0
26,99365,181150,342,32,4,4.39,48,0.29,0
28,145585,6114,301,50,4,13.48,12,0.78,0
40,104697,175612,651,46,2,8.39,48,0.25,0
42,17108,125656,734,107,4,2.81,24,0.26,0
48,114680,106781,453,113,3,22.5,12,0.61,0
39,132124,152328,545,90,2,19.44,60,0.16,0
18,109490,131391,760,107,4,10.04,24,0.4,0
22,63351,243160,345,45,3,4.28,12,0.82,0
38,139292,185845,387,100,1,6.43,36,0.86,0
49,57595,79370,312,76,4,3.7,60,0.66,0
45,122548,187613,396,81,4,4.47,36,0.76,0
28,35098,125729,650,63,3,14.18,60,0.62,0
58,107255,158504,845,61,2,13.22,24,0.29,0
42,50363,203600,634,78,2,13.24,48,0.53,1
55,126046,89874,454,18,1,20.29,48,0.84,0
22,110117,20993,490,21,3,17.25,48,0.8,0
22,79086,53277,674,17,4,7.76,36,0.58,0
53,108249,158071,340,115,4,19.42,36,0.63,0
24,78873,46119,710,67,1,12.3,12,0.18,1
57,35089,177748,382,54,2,15.05,48,0.47,0
46,107152,9216,411,38,2,5.15,36,0.36,0
55,50511,80221,662,10,4,9.43,36,0.65,0
38,62465,158125,540,54,4,15.06,24,0.69,0
28,129882,121344,748,96,2,11.38,60,0.79,0
29,68639,108454,691,97,4,6.6,48,0.38,0
21,123963,54220,739,12,2,10.93,60,0.14,0
52,45073,161970,691,73,4,18.9,12,0.47,0
51,134898,5700,345,5,4,15.95,12,0.67,0
57,110166,75511,530,99,2,13.0,36,0.59,0
20,115829,208633,450,30,4,13.13,36,0.13,0
28,71644,52029,495,37,4,8.25,36,0.6,0
25,123387,159022,542,108,2,3.44,48,0.12,0
20,98179,98793,426,102,2,6.99,60,0.59,0
57,107828,232029,376,31,4,3.81,24,0.82,0
37,25475,236087,671,76,4,13.39,60,0.82,1
57,138389,184864,611,89,4,16.43,12,0.83,0
32,51302,184848,674,7,4,9.08,12,0.49,0
63,42439,85379,799,106,1,8.2,12,0.5,0
36,116421,239250,482,34,4,15.98,60,0.79,0
50,79942,203022,384,110,1,2.29,48,0.39,0
21,86561,248192,813,18,1,21.53,12,0.77,0
40,58263,132209,493,28,2,3.46,60,0.71,0
24,27585,247683,418,74,1,12.76,60,0.85,0
60,135984,182707,556,104,3,9.08,12,0.77,0
60,137693,66265,501,43,2,3.18,12,0.73,0
61,106888,168553,741,28,4,21.72,12,0.84,1
68,99634,176492,530,28,3,15.27,24,0.48,1
54,51610,219762,305,59,4,14.89,60,0.52,0
55,149236,10822,504,45,1,5.45,48,0.37,1
30,82818,116572,837,117,1,3.48,36,0.25,0
43,70113,17680,828,31,2,2.08,24,0.76,0
42,128158,126993,700,29,3,9.55,60,0.79,0
58,144786,12815,341,103,2,6.12,60,0.21,0
66,103229,207830,344,101,3,19.12,12,0.37,0
27,21814,169858,385,9,1,11.28,60,0.26,0
47,66132,31992,626,49,4,15.87,36,0.89,0
51,38985,63974,634,31,2,11.21,24,0.22,0
42,43903,8478,325,95,4,14.34,48,0.14,0
59,129210,29357,417,29,1,15.58,36,0.6,0
52,19821,184091,842,72,1,7.97,48,0.52,0
54,60950,72430,319,71,2,18.41,36,0.64,0
43,122316,6461,306,100,4,11.81,12,0.17,0
52,32243,170915,461,60,4,7.05,60,0.77,1
24,126952,199488,339,12,1,3.14,60,0.32,0
68,143027,155131,671,54,2,15.23,24,0.33,0
61,87552,137795,527,28,2,21.14,12,0.22,0
64,72077,19016,614,27,1,23.53,60,0.68,0
51,129137,137060,316,57,4,2.98,24,0.13,0
46,129686,141322,354,87,4,19.99,24,0.57,0
39,146415,232271,539,54,2,24.84,12,0.49,0
27,29305,83528,724,51,3,16.5,36,0.49,1
27,44004,209494,413,99,2,7.1,12,0.2,0
66,78253,200320,642,41,4,11.75,48,0.46,0
24,83279,224109,792,1,2,5.54,60,0.66,0
25,15095,67867,482,110,1,9.36,60,0.4,0
62,63360,16942,845,34,1,19.23,12,0.36,1
47,71837,51077,807,89,2,2.72,24,0.12,0
63,36926,83925,641,10,2,10.11,60,0.85,0
53,98511,116808,517,0,3,6.27,36,0.38,0
69,52452,161897,695,12,2,3.34,60,0.39,0
67,75727,125309,677,54,4,6.91,36,0.33,1
18,21226,153538,492,35,1,10.75,12,0.49,0
44,22978,33424,546,21,3,13.51,12,0.58,0
28,80468,16847,742,103,2,3.26,60,0.64,0
33,42517,138026,459,10,2,22.37,24,0.33,0
69,104152,173486,805,118,3,3.56,36,0.41,0
23,123140,247914,356,44,1,7.18,24,0.29,0
60,58816,192423,846,114,1,5.35,24,0.13,0
29,44321,156966,748,20,3,10.69,24,0.84,1
59,77086,222864,670,103,4,22.88,48,0.78,0
59,19083,175122,817,26,4,13.48,48,0.77,0
29,97181,100420,626,9,4,23.98,24,0.19,0
49,22990,207910,369,117,4,24.39,36,0.64,0
31,24451,29053,816,91,1,20.49,36,0.61,0
35,66878,22590,537,18,1,24.49,12,0.89,0
19,101892,69525,718,92,4,2.09,60,0.54,0
53,108439,73831,766,77,4,8.14,24,0.63,0
61,141012,18635,714,67,1,16.08,36,0.81,0
32,41888,75036,592,72,3,9.74,24,0.73,0
32,145107,85643,479,110,1,21.52,12,0.88,0
38,54106,216575,529,5,2,6.17,24,0.25,0
36,113286,121732,761,45,3,13.47,24,0.69,0
63,95731,232371,432,77,1,13.63,12,0.14,0
61,79857,71939,758,11,3,8.25,36,0.43,0
65,69368,41925,449,45,3,9.99,60,0.53,1
63,26512,164667,466,17,1,5.32,36,0.56,0
40,92035,179339,551,103,2,22.6,48,0.5,0
55,124701,207081,704,7,4,6.53,36,0.79,0
47,23043,238676,605,9,3,16.82,60,0.21,1
52,115165,69661,499,32,1,11.49,60,0.84,0
27,148008,178997,613,113,4,21.64,24,0.5,0
20,133449,96881,427,21,4,9.47,60,0.57,1
36,117504,134600,752,88,2,9.96,12,0.14,0
56,67874,126185,504,101,1,23.29,24,0.82,1
20,99793,173499,531,46,1,4.93,24,0.67,0
23,147655,94655,598,20,1,12.22,12,0.88,1
25,137749,157161,428,54,2,6.04,12,0.43,0
28,124130,141327,393,112,4,3.52,60,0.47,0
24,51356,115876,640,57,1,18.17,12,0.58,0
44,35442,69781,696,72,1,8.26,36,0.58,0
58,123058,31593,642,69,2,14.87,12,0.13,0
36,34372,98333,399,95,1,17.21,48,0.28,1
68,56208,10478,456,97,2,19.74,48,0.18,0
68,23081,118992,421,48,2,20.04,60,0.84,0
38,37125,231187,769,119,3,22.07,24,0.47,0
59,94419,33892,760,106,2,18.68,60,0.63,0
47,80627,63038,673,22,2,7.57,60,0.77,0
52,83700,8948,354,11,2,17.36,12,0.4,0
47,124009,55200,714,73,3,2.92,60,0.57,0
56,30538,180055,340,18,2,4.94,48,0.45,0
53,54117,86682,397,53,3,4.92,12,0.79,0
55,32380,226293,621,105,2,10.19,24,0.68,0
57,79152,12074,606,47,3,13.7,60,0.32,0
34,33997,182648,438,0,2,24.69,36,0.29,1
18,44807,244143,341,53,2,6.5,12,0.25,0
58,140629,162847,351,115,4,11.83,60,0.44,0
48,83215,81970,779,3,2,10.23,36,0.76,0
27,120369,133062,604,100,1,5.37,24,0.16,0
46,32738,186645,339,25,4,13.68,60,0.85,1
45,16479,248366,418,70,3,6.78,48,0.82,1
34,72809,194070,591,8,4,10.29,36,0.22,0
52,101225,118541,417,68,3,21.44,36,0.26,0
67,40779,21919,745,16,4,20.31,48,0.4,0
67,22399,232811,381,71,3,8.03,24,0.14,0
23,34844,238424,795,42,1,20.0,60,0.61,1
58,70303,137356,489,52,3,11.02,24,0.39,0
40,74237,143462,772,82,2,4.74,48,0.52,0
66,75792,42572,383,48,2,14.95,36,0.71,0
52,112401,243602,571,47,2,2.96,36,0.78,0
49,16581,90065,577,69,3,4.35,12,0.15,0
26,123195,145179,781,81,3,21.69,36,0.34,0
18,134628,217629,805,87,2,23.19,12,0.6,1
57,137739,154799,434,6,4,22.0,24,0.51,0
52,24360,221667,620,63,4,22.5,60,0.75,0
50,65396,44888,812,108,1,8.5,12,0.75,0
24,137898,173947,733,110,4,8.02,36,0.79,0
20,57410,102067,809,39,3,16.42,48,0.48,1
44,18374,213798,612,86,3,16.76,60,0.26,0
28,147443,20560,301,93,4,20.79,24,0.23,1
28,98141,60671,804,29,1,8.23,12,0.59,0
53,26782,103924,335,38,4,12.29,24,0.32,0
46,81376,232336,800,33,1,2.82,24,0.86,0
19,100512,107724,376,38,1,11.67,12,0.36,1
18,56822,175784,649,119,1,7.69,12,0.46,0
22,63766,196444,369,27,3,6.76,36,0.24,0
53,146359,134457,379,53,1,8.25,24,0.26,0
28,30970,48676,609,33,4,12.58,12,0.9,0
27,144883,191935,766,100,1,10.55,24,0.85,0
65,140287,168637,615,49,2,21.13,60,0.79,0
45,38600,221441,736,103,4,15.0,60,0.34,0
21,37242,218217,501,118,4,14.84,24,0.23,0
46,32447,28530,602,97,3,10.46,12,0.2,0
42,43191,227749,373,31,1,6.58,60,0.48,0
41,75121,243329,816,95,3,11.43,24,0.4,0
48,19750,130361,566,58,2,14.74,24,0.48,0
37,40200,154316,493,119,2,7.16,36,0.18,0
43,93806,213712,829,25,3,23.81,24,0.32,0
51,84668,101528,518,2,2,18.97,36,0.23,0
60,18970,145773,513,58,1,23.2,12,0.66,0
26,82295,209129,838,24,3,22.66,48,0.89,0
34,68603,60686,798,25,4,2.83,36,0.14,0
34,130439,37886,583,79,2,5.75,48,0.63,0
28,143392,77121,625,57,2,2.08,60,0.82,0
27,79343,177862,575,96,3,3.68,60,0.73,0
56,77347,122178,542,119,1,5.56,36,0.65,0
54,103059,242903,507,14,1,22.96,24,0.25,0
63,104080,32701,795,34,2,11.53,48,0.49,0
67,136697,65771,407,76,4,4.13,12,0.71,0
36,129590,20694,751,108,3,2.34,60,0.49,0
41,121544,208014,303,40,1,11.51,60,0.44,0
52,81051,205803,530,92,1,2.28,60,0.11,0
27,16158,74101,392,105,2,18.36,48,0.69,0
46,86423,29793,663,64,2,24.63,12,0.33,0
35,43889,107633,699,111,3,5.87,12,0.25,0
53,55732,13131,585,42,1,22.9,60,0.8,0
43,65294,201551,819,96,4,7.78,12,0.16,0
48,57700,241158,525,93,3,5.62,12,0.14,0
33,31152,110413,723,54,3,2.77,48,0.39,0
46,109771,79336,819,78,2,23.74,60,0.5,0
47,78484,152183,675,72,1,7.51,36,0.68,0
44,63623,64795,743,57,1,2.74,24,0.64,0
28,131412,36988,800,6,2,13.03,36,0.1,0
65,52463,21422,595,39,4,6.89,36,0.34,0
19,119935,104082,750,100,2,2.71,12,0.62,0
35,123946,230845,344,32,3,16.36,60,0.65,0
20,40694,79490,533,40,2,9.14,36,0.49,1
56,74925,218399,673,19,4,17.17,60,0.13,0
51,128612,72671,366,33,3,3.58,12,0.46,0
44,16396,90645,679,32,1,19.32,24,0.13,1
27,48366,217428,756,0,4,3.49,60,0.35,0
33,56650,43370,824,1,3,11.67,36,0.38,1
40,128756,90653,591,104,3,18.07,24,0.67,0
65,147697,30076,334,94,3,3.45,60,0.47,0
68,120360,191446,764,7,4,23.78,48,0.23,0
44,92716,230063,428,98,4,4.21,24,0.39,0
62,53752,167290,429,71,3,6.34,60,0.53,0
61,72259,10140,536,98,3,5.31,24,0.37,0
64,137592,113453,336,28,2,24.36,12,0.17,0
53,47593,114872,724,66,4,14.82,60,0.53,0
36,98152,106555,572,29,4,24.03,60,0.71,0
43,32616,151992,335,37,2,13.99,12,0.77,0
45,54858,44370,614,1,2,22.23,24,0.12,0
40,114756,5133,849,86,3,22.43,36,0.2,0
53,46118,54168,438,8,4,11.85,36,0.47,0
28,92732,22823,552,63,4,2.02,36,0.53,0
67,109822,208555,569,85,1,19.6,24,0.57,1
62,72078,53839,523,34,2,9.08,48,0.78,0
39,73981,27656,695,103,3,14.66,36,0.68,0
55,146412,26579,536,80,4,22.21,60,0.71,0
